mn,sd,med,type,par,ne,class,teo,context,ft
0.015548263895484,0.0623501421737186,0.0005398268102301,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,TE
3.98212444463921,0.00429182048167886,3.98099347694194,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,TE
4.77886733439628,0.000518324750974617,4.77877424706566,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_50000_ft.RData,50000,dsfs,hyper,CHG,TE
0.00795126465328513,0.0330160184652095,0.000526544959659732,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,TE
4.98156019522949,0.00245587599069517,4.98097330008686,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,TE
5.77884564445598,0.000289143313540162,5.7787901268062,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hyper_5e+05_ft.RData,5e+05,dsfs,hyper,CHG,TE
2.97681880061449,0.0574865412911486,2.98721629901887,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,TE
5.89593648427455,0.00215090425850774,5.89612463427237,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,TE
4.5265277432979,0.00584320511329085,4.52532398906602,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_1e+05_ft.RData,1e+05,dsfs,hypo,CHG,TE
3.01817809784872,0.0572313345747496,3.01207865832672,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,TE
6.89712987156365,0.00207721324710136,6.89700900671661,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,TE
5.52236775151382,0.00574639376447122,5.5229374759253,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_1e+06_ft.RData,1e+06,dsfs,hypo,CHG,TE
2.89737696901894,0.117482014643554,2.93284756588355,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,TE
5.59269190543178,0.00365722259517491,5.59354040497183,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,TE
4.23375880646775,0.0124011322630826,4.22987622057284,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_50000_ft.RData,50000,dsfs,hypo,CHG,TE
2.98794758316997,0.0509337385291095,2.98513364955992,s,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,TE
6.59521949187717,0.00197953558045079,6.5951876434549,nu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,TE
5.22434769578156,0.00514955693130533,5.22445985910692,mu,largedata/revise_ft_sep/dsfs_pop3_gf_CHG_TE_teo-hypo_5e+05_ft.RData,5e+05,dsfs,hypo,CHG,TE
